,datadate,tic,adjcp,open,high,low,volume,macd,boll,boll_ub,boll_lb,rsi_30,cci_30,dx_30,dma,close_30_sma,close_60_sma,kdjk,trix,turbulence
83,20090504,SPY,90.88,88.55,90.94,88.38,286443500.0,1.9983031875198662,85.6325,89.75654438691744,81.50845561308255,59.47274895618133,179.99044829812007,32.318285050476916,6.431960000000004,84.28999999999996,80.54270000000004,82.55444833034794,0.33772594780248905,0.0
84,20090505,SPY,90.57,90.57,90.93,89.84,242915500.0,2.1495760052251995,85.981,90.53721218488411,81.42478781511588,59.00893269943057,177.87319148019597,32.318285050476916,6.664560000000009,84.56833333333331,80.60255000000004,86.68244571772395,0.3534799784469325,0.0
85,20090506,SPY,92.141,91.68,92.2,90.61,291256300.0,2.3687576347693238,86.50555,91.36766054346204,81.64343945653796,60.61902996036851,196.00711277363132,37.28585511082959,7.131440000000012,84.95303333333331,80.68656666666669,90.85729356091991,0.37661835721645254,0.0
86,20090507,SPY,90.86,93.01,93.15,90.28,317296300.0,2.411408460170975,86.92204999999998,91.77737495416413,82.06672504583584,58.674960004627735,171.84382395460563,40.762444159247536,7.400680000000008,85.26669999999999,80.81573333333336,84.80672967629064,0.39559037238255806,0.0
87,20090508,SPY,92.98,92.03,93.22,90.911,299006300.0,2.586275674589672,87.28054999999999,92.80311643142267,81.75798356857732,60.82582312987287,176.66113330059218,41.019975997814115,7.685479999999998,85.5957,80.97206666666668,88.92552663998575,0.41840026876310094,0.0
88,20090511,SPY,91.24,91.7,92.11,91.04,247542200.0,2.5551334485958392,87.55105,93.29980288901432,81.80229711098569,58.25161245384995,139.8231558830126,41.01997599781412,7.8792800000000085,85.91669999999998,81.09840000000001,83.07944550565522,0.43283355447860156,0.0
89,20090512,SPY,90.97,91.63,91.83,89.85,282172000.0,2.4800930952748814,87.88205,93.61707694803957,82.14702305196045,57.858550135274776,116.68887596120267,30.038002291967548,8.01188000000002,86.32269999999997,81.23523333333334,77.18116879864193,0.43844354446085343,0.0
90,20090513,SPY,88.68,89.74,90.01,88.5,269312300.0,2.210510540490006,88.05355,93.66089159642077,82.44620840357923,54.62457619752643,65.45777941726487,18.817066153664324,7.768680000000003,86.6280333333333,81.39290000000001,61.50539458371004,0.42694470296727355,0.0
91,20090514,SPY,89.44,88.72,90.12,88.5,259817600.0,2.034686491714922,88.20055,93.79052928533994,82.61057071466007,55.47892647279322,67.08695379729922,19.422677836554698,7.61648000000001,86.90736666666663,81.5664,48.3038718712337,0.4075982106376038,0.0
92,20090515,SPY,88.71,89.37,90.0,88.15,271434900.0,1.815552397845309,88.28205000000001,93.85073002785535,82.71336997214468,54.46004010681077,52.07617487941722,16.46756841820931,7.300280000000015,87.08336666666665,81.74188333333335,35.88436954466197,0.3802138776865888,0.0
93,20090518,SPY,91.23,89.55,91.34,88.5702,241366600.0,1.8240662812268056,88.67205000000001,93.89153690662451,83.45256309337552,57.26291392642074,83.83780926130031,24.149102064945062,6.889080000000021,87.31569999999996,81.97205000000001,44.17274866422568,0.3590127998397993,0.0
94,20090519,SPY,91.12,91.18,91.97,90.81,205693300.0,1.8011779879018235,88.97505000000001,94.01204640972502,83.938053590275,57.10420753630875,100.63950566045459,27.49977188261989,6.483880000000028,87.56636666666664,82.24655000000001,48.97512632841871,0.34107327529868364,0.0
95,20090520,SPY,90.51,91.95,92.8,90.41,285345200.0,1.7140845216542004,89.27355000000001,93.89428562040592,84.6528143795941,56.21049310428771,92.52041717062201,31.745971764033992,5.95398000000003,87.86169999999997,82.46371666666668,48.166192042745955,0.3224177694853827,0.0
96,20090521,SPY,89.21,89.46,89.8,88.26,258399500.0,1.5226654125509071,89.46555000000001,93.70688159204607,85.22421840795394,54.335702690715316,29.985416373609215,13.361516310001234,5.457580000000036,88.08436666666664,82.66935000000002,39.70936100340762,0.29792388805221354,0.0
97,20090522,SPY,89.02,89.46,90.0,88.68,166715100.0,1.3401912077375755,89.58355,93.62273097352,85.54436902648,54.06307524143568,31.018676397723652,14.547270307504634,4.7911800000000255,88.19136666666664,82.89268333333335,32.709466475389966,0.2696354376661472,0.0
98,20090526,SPY,91.3,88.36,91.56,88.32,236155900.0,1.363751377501643,89.85655,93.55399215854602,86.15910784145397,56.75652793323528,60.62604207724691,23.299889666302974,4.492980000000031,88.37369999999997,83.18218333333336,44.38695614488361,0.24936337378349188,0.0
99,20090527,SPY,89.67,91.44,91.75,89.53,245960700.0,1.2366941137587872,90.06155000000001,93.16527994450632,86.9578200554937,54.39765979284185,54.809428484718076,24.309253153773565,4.0867800000000045,88.55103333333332,83.50001666666668,40.487361444259314,0.2275480853809406,0.0
100,20090528,SPY,90.92,90.46,91.34,89.1,289003100.0,1.2227301740997092,90.23805000000002,93.09366773020426,87.38243226979577,55.85322768499199,55.68355245485833,20.47374797003518,4.055980000000005,88.74003333333332,83.84751666666669,46.84820512054564,0.21053435039599033,0.0
